356.956	414
357.355	415
357.754	423
358.153	408
358.552	415
358.951	412
359.35	413
359.75	421
360.149	415
360.527	411
360.926	413
361.326	410
361.726	412
362.125	406
362.525	420
362.925	409
363.325	422
363.724	406
364.124	418
364.524	407
364.924	408
365.324	421
365.725	413
366.125	408
366.525	407
366.904	414
367.304	421
367.705	425
368.105	415
368.506	412
368.906	413
369.307	422
369.708	417
370.108	415
370.509	413
370.91	422
371.311	404
371.712	410
372.113	409
372.514	397
372.894	411
373.295	404
373.696	419
374.097	415
374.499	411
374.9	415
375.301	414
375.703	405
376.105	411
376.506	410
376.908	417
377.309	415
377.711	420
378.113	401
378.493	412
378.895	410
379.297	414
379.699	418
380.102	425
380.504	415
380.906	413
381.308	424
381.71	419
382.113	411
382.515	418
382.918	407
383.299	417
383.701	415
384.104	410
384.507	419
384.909	410
385.312	412
385.715	407
386.118	406
386.521	398
386.924	412
387.327	409
387.709	411
388.112	410
388.515	408
388.918	416
389.322	408
389.725	404
390.129	428
390.532	410
390.936	410
391.339	412
391.743	408
392.125	414
392.529	415
392.933	411
393.337	415
393.74	405
394.144	417
394.548	411
394.953	418
395.357	420
395.761	409
396.144	423
396.548	413
396.952	410
397.357	421
397.761	411
398.166	412
398.57	417
398.975	408
399.379	409
399.763	421
400.168	410
400.572	413
400.977	413
401.382	413
401.787	404
402.192	424
402.597	424
403.002	399
403.386	405
403.791	401
404.197	407
404.602	399
405.007	395
405.413	398
405.818	411
406.224	394
406.608	393
407.014	406
407.42	398
407.825	402
408.231	401
408.637	399
409.043	409
409.449	406
409.834	402
410.24	417
410.646	407
411.052	405
411.458	410
411.865	417
412.271	414
412.677	405
413.062	408
413.469	401
413.875	415
414.282	399
414.689	406
415.095	415
415.502	411
415.888	419
416.294	413
416.701	417
417.108	405
417.515	402
417.923	409
418.33	418
418.715	404
419.123	407
419.53	408
419.937	415
420.345	418
420.752	408
421.16	415
421.546	399
421.953	409
422.361	419
422.769	419
423.177	411
423.585	411
423.992	416
424.379	412
424.787	414
425.195	404
425.603	406
426.011	415
426.419	413
426.806	411
427.214	420
427.623	418
428.031	410
428.44	415
428.848	412
429.235	413
429.644	413
430.053	406
430.461	415
430.87	418
431.279	402
431.666	414
432.075	412
432.484	404
432.893	420
433.302	413
433.711	406
434.099	414
434.508	401
434.918	417
435.327	411
435.737	412
436.125	414
436.534	403
436.944	423
437.353	419
437.763	418
438.173	409
438.561	426
438.971	408
439.381	404
439.791	405
440.201	411
440.589	399
440.999	409
441.409	409
441.819	399
442.23	416
442.619	417
443.029	416
443.439	415
443.85	407
444.26	405
444.649	412
445.06	413
445.471	420
445.881	418
446.292	407
446.682	405
447.092	414
447.503	416
447.914	407
448.325	409
448.715	412
449.126	412
449.537	405
449.948	414
450.338	416
450.75	411
451.161	412
451.572	410
451.984	401
452.374	412
452.786	412
453.197	405
453.609	421
453.999	403
454.411	409
454.823	415
455.235	399
455.647	412
456.037	411
456.449	409
456.862	418
457.274	404
457.665	403
458.077	411
458.489	403
458.902	412
459.293	406
459.705	415
460.118	409
460.53	406
460.921	399
461.334	411
461.747	411
462.16	399
462.551	409
462.964	403
463.377	400
463.79	408
464.182	401
464.595	412
465.008	402
465.421	404
465.813	403
466.226	414
466.64	403
467.053	424
467.445	405
467.859	415
468.272	412
468.686	399
469.078	405
469.492	415
469.906	411
470.298	415
470.712	414
471.126	399
471.54	403
471.933	399
472.347	407
472.761	411
473.175	406
473.568	413
473.982	405
474.397	411
474.79	402
475.204	413
475.619	412
476.033	401
476.426	401
476.841	416
477.256	413
477.649	403
478.064	409
478.479	406
478.872	410
479.287	401
479.702	407
480.118	423
480.511	409
480.927	398
481.342	409
481.736	407
482.151	405
482.566	411
482.96	414
483.376	404
483.792	413
484.186	403
484.602	396
485.017	403
485.412	422
485.827	406
486.243	396
486.638	405
487.054	414
487.47	414
487.865	413
488.281	400
488.697	399
489.092	411
489.508	408
489.925	418
490.32	401
490.736	413
491.153	415
491.548	401
491.964	403
492.381	399
492.776	409
493.193	410
493.61	404
494.006	404
494.422	411
494.84	413
495.235	409
495.652	406
496.069	413
496.465	413
496.883	404
497.3	411
497.696	405
498.113	417
498.509	398
498.927	399
499.344	399
499.741	391
500.158	399
500.576	398
500.973	399
501.39	392
501.787	390
502.205	396
502.623	401
503.02	406
503.438	415
503.856	407
504.253	412
504.671	411
505.068	397
505.486	401
505.905	401
506.302	406
506.72	409
507.118	403
507.536	403
507.955	413
508.352	403
508.771	412
509.169	411
509.587	394
510.006	406
510.404	400
510.823	405
511.221	413
511.64	409
512.038	408
512.457	407
512.877	401
513.275	406
513.694	411
514.092	405
514.512	387
514.91	401
515.33	405
515.749	405
516.148	411
516.568	404
516.966	394
517.386	410
517.785	404
518.205	405
518.603	407
519.024	409
519.444	409
519.843	419
520.263	408
520.662	409
521.082	393
521.481	403
521.902	405
522.301	410
522.722	409
523.121	404
523.542	404
523.963	402
524.362	405
524.783	422
525.183	410
525.604	409
526.003	407
526.425	407
526.824	411
527.246	410
527.646	414
528.067	405
528.467	410
528.888	408
529.289	406
529.71	404
530.11	405
530.532	413
530.932	404
531.354	411
531.755	415
532.176	409
532.577	410
532.999	418
533.4	391
533.822	411
534.223	401
534.645	398
535.046	414
535.468	404
535.869	414
536.292	404
536.693	402
537.115	409
537.516	406
537.939	420
538.34	408
538.742	399
539.165	409
539.566	402
539.989	417
540.391	402
540.814	401
541.216	411
541.639	407
542.041	412
542.464	410
542.866	402
543.268	403
543.691	404
544.093	414
544.517	401
544.919	405
545.343	395
545.745	404
546.147	397
546.571	408
546.974	399
547.398	406
547.8	404
548.224	405
548.627	406
549.03	407
549.454	401
549.857	403
550.281	409
550.684	414
551.087	399
551.512	412
551.915	410
552.34	402
552.743	404
553.146	406
553.571	413
553.975	414
554.399	394
554.803	407
555.207	415
555.632	407
556.036	401
556.461	395
556.865	404
557.268	400
557.694	408
558.098	409
558.502	403
558.927	405
559.332	407
559.736	403
560.162	403
560.566	409
560.992	409
561.396	406
561.801	404
562.227	404
562.631	409
563.036	412
563.462	407
563.867	413
564.272	391
564.698	410
565.103	402
565.508	408
565.935	408
566.34	399
566.745	396
567.172	401
567.577	413
567.982	409
568.409	410
568.815	397
569.22	417
569.626	393
570.053	397
570.459	408
570.865	401
571.292	409
571.698	405
572.104	396
572.531	418
572.937	408
573.343	411
573.75	405
574.177	408
574.583	398
574.99	401
575.396	413
575.824	406
576.231	408
576.637	402
577.065	414
577.472	414
577.879	399
578.286	409
578.714	397
579.121	413
579.528	403
579.935	410
580.364	411
580.771	395
581.178	404
581.585	416
582.014	419
582.421	410
582.829	403
583.236	414
583.644	407
584.073	415
584.481	404
584.889	414
585.296	401
585.726	403
586.134	408
586.542	402
586.95	411
587.358	399
587.787	420
588.196	403
588.604	407
589.012	399
589.421	398
589.851	399
590.259	398
590.668	403
591.076	398
591.485	403
591.894	403
592.324	408
592.733	412
593.142	405
593.551	396
593.96	402
594.369	399
594.8	390
595.209	380
595.618	401
596.028	389
596.437	399
596.847	396
597.256	398
597.687	402
598.097	386
598.507	398
598.917	397
599.327	390
599.736	405
600.146	426
600.556	402
600.988	405
601.398	400
601.808	409
602.219	405
602.629	398
603.039	399
603.45	409
603.86	401
604.271	399
604.703	408
605.114	409
605.525	395
605.935	396
606.346	419
606.757	413
607.168	409
607.579	397
607.99	417
608.402	408
608.813	400
609.224	396
609.636	399
610.047	410
610.48	416
610.892	414
611.303	395
611.715	401
612.127	406
612.539	403
612.95	407
613.362	408
613.774	388
614.186	399
614.599	406
615.011	406
615.423	399
615.835	402
616.248	403
616.66	408
617.073	402
617.485	397
617.898	412
618.311	388
618.723	410
619.136	403
619.549	406
619.962	417
620.375	406
620.788	400
621.201	403
621.614	399
622.028	410
622.441	399
622.854	410
623.268	398
623.681	409
624.095	404
624.509	388
624.922	411
625.336	407
625.728	410
626.142	406
626.556	401
626.97	392
627.384	420
627.799	399
628.213	398
628.627	405
629.041	402
629.456	398
629.87	398
630.285	412
630.699	412
631.093	408
631.507	401
631.922	401
632.337	399
632.752	410
633.167	405
633.582	402
633.997	395
634.412	393
634.806	404
635.221	402
635.637	410
636.052	394
636.468	411
636.883	407
637.299	412
637.715	402
638.109	398
638.525	393
638.941	399
639.357	407
639.773	401
640.189	404
640.584	396
641	406
641.416	405
641.832	402
642.249	413
642.665	406
643.06	405
643.477	401
643.894	398
644.31	397
644.727	402
645.123	413
645.54	400
645.957	399
646.374	403
646.77	408
647.187	399
647.604	404
648.021	398
648.439	408
648.835	400
649.252	401
649.67	409
650.088	400
650.484	399
650.902	397
651.32	411
651.738	412
652.134	404
652.552	406
652.971	412
653.389	396
653.786	418
654.204	395
654.622	391
655.019	401
655.438	404
655.857	397
656.275	394
656.673	408
657.091	408
657.51	408
657.908	411
658.327	403
658.746	401
659.144	405
659.563	402
659.982	396
660.38	394
660.8	403
661.219	404
661.617	395
662.037	406
662.457	404
662.855	404
663.275	409
663.695	403
664.094	399
664.514	403
664.934	408
665.333	410
665.753	403
666.152	406
666.572	413
666.993	408
667.392	399
667.812	409
668.212	394
668.632	417
669.053	404
669.453	402
669.874	410
670.273	408
670.694	399
671.116	395
671.515	398
671.937	406
672.337	407
672.758	403
673.158	398
673.58	398
673.98	403
674.402	404
674.824	397
675.224	404
675.646	397
676.047	406
676.469	397
676.869	398
677.292	401
677.693	402
678.115	394
678.516	403
678.939	399
679.34	397
679.762	414
680.164	416
680.586	404
680.988	402
681.411	394
681.812	402
682.236	396
682.637	399
683.061	413
683.462	410
683.864	393
684.288	403
684.69	405
685.114	401
685.516	395
685.94	397
686.342	393
686.766	413
687.168	394
687.571	415
687.995	399
688.398	390
688.822	396
689.225	395
689.628	398
690.052	396
690.456	398
690.88	396
691.284	387
691.687	398
692.112	392
692.515	392
692.919	396
693.344	405
693.747	403
694.173	398
694.577	405
694.98	393
695.406	396
695.81	412
696.214	409
696.64	404
697.044	392
697.448	398
697.874	399
698.279	401
698.684	397
699.11	409
699.514	405
699.919	406
700.324	413
700.75	399
701.156	404
701.561	401
701.987	406
702.393	403
702.798	406
703.203	396
703.63	405
704.036	407
704.442	403
704.847	389
705.274	409
705.68	408
706.086	399
706.492	401
706.92	412
707.326	409
707.732	406
708.139	405
708.545	398
708.973	406
709.38	396
709.786	409
710.193	403
710.6	402
711.028	398
711.435	400
711.842	399
712.249	412
712.656	399
713.064	415
713.492	399
713.9	399
714.307	397
714.715	411
715.123	405
715.53	401
715.938	405
716.367	402
716.775	395
717.184	405
717.592	401
718	396
718.408	399
718.816	405
719.225	405
719.633	388
720.042	405
720.472	397
720.881	396
721.29	403
721.699	402
722.108	399
722.517	401
722.926	399
723.335	406
723.744	401
724.154	402
724.563	409
724.973	411
725.382	410
725.792	403
726.202	399
726.612	401
727.022	402
727.432	398
779.813	403
780.223	403
780.634	397
781.044	399
781.454	410
781.865	409
782.276	399
782.686	408
783.097	399
783.508	403
783.919	412
784.33	397
784.741	409
785.152	399
785.563	399
785.974	398
786.386	402
786.776	396
787.188	405
787.599	394
788.011	399
788.423	408
788.835	402
789.247	404
789.659	400
790.071	394
790.483	414
790.874	407
791.286	404
791.699	407
792.111	405
792.524	414
792.937	401
793.349	392
793.741	406
794.154	410
794.567	399
794.98	403
795.393	410
795.785	401
796.198	390
796.612	395
797.026	399
797.439	399
797.831	399
798.245	398
798.659	399
799.073	390
799.487	394
799.88	402
800.294	411
800.708	404
801.123	411
801.516	411
801.93	403
802.345	400
802.76	402
803.153	397
803.568	398
803.983	398
804.377	399
804.792	407
805.207	404
805.601	398
806.016	405
806.432	406
806.826	411
807.242	399
807.658	412
808.052	403
808.468	399
808.884	399
809.279	398
809.695	405
810.111	399
810.506	396
810.922	398
811.339	406
811.734	398
812.151	401
812.546	392
812.963	391
813.38	389
813.776	401
814.193	398
814.589	399
815.006	399
815.402	398
815.82	408
816.237	397
816.633	397
817.051	407
817.448	390
817.866	414
818.262	414
818.68	395
819.077	406
819.495	399
819.892	397
820.311	403
820.708	396
821.127	395
821.524	409
821.943	401
822.34	410
822.759	397
823.157	394
823.576	399
823.974	415
824.393	401
824.791	394
825.189	405
825.609	396
826.007	410
826.427	410
826.826	387
827.246	413
827.644	399
828.043	402
828.463	393
828.862	408
829.261	409
829.682	399
830.081	400
830.502	402
830.901	395
831.301	396
831.722	399
832.121	399
832.521	401
832.943	390
833.342	406
833.742	395
834.164	406
834.564	390
834.965	403
835.386	393
835.787	386
836.188	390
836.588	390
837.01	382
837.411	383
837.812	395
838.213	397
838.636	393
839.037	395
839.438	395
839.84	398
840.263	402
840.664	390
841.066	396
841.468	390
841.891	386
842.293	403
842.695	390
843.098	383
843.5	399
843.902	401
844.326	398
844.729	399
845.131	401
845.534	401
845.937	399
846.34	399
846.764	392
847.167	406
847.571	394
847.974	394
848.377	388
848.781	407
849.184	399
849.588	390
849.992	397
850.396	404
850.821	397
851.225	399
851.63	386
852.034	399
852.438	391
852.843	411
853.247	394
853.652	399
854.057	400
854.462	398
854.867	402
855.272	393
855.677	406
856.082	406
856.487	402
856.893	398
857.298	390
857.704	394
858.11	394
858.516	402
858.922	403
859.328	401
859.734	392
860.14	402
860.525	391
860.931	398
861.338	402
861.745	404
862.151	415
862.558	392
862.965	397
863.372	396
863.779	399
864.186	402
864.572	394
864.98	393
865.387	406
865.795	396
866.203	396
866.61	399
867.018	415
867.405	400
867.813	400
868.221	400
868.63	384
869.038	398
869.425	403
869.834	397
870.243	392
870.652	401
871.039	396
871.448	402
871.857	397
872.266	398
872.654	404
873.064	403
873.473	403
873.883	407
874.271	397
874.681	408
875.091	401
875.48	400
875.89	399
876.3	403
876.689	403
877.1	399
877.51	411
877.9	399
878.31	400
878.721	405
879.111	387
879.522	389
879.933	391
880.323	392
880.734	399
881.125	406
881.536	399
881.948	401
882.338	399
882.75	406
883.141	406
883.553	406
883.944	409
884.356	404
884.769	393
885.16	392
885.573	415
885.964	404
886.377	392
886.768	399
887.181	385
887.573	405
887.987	402
888.378	403
888.792	393
889.184	409
889.598	399
889.99	403
890.383	395
890.797	399
891.19	398
891.604	396
891.997	394
892.411	394
892.805	404
893.198	398
893.613	409
894.006	406
894.421	398
894.815	394
895.209	401
895.624	400
896.018	398
896.412	410
896.828	400
897.222	403
897.617	389
898.033	393
898.427	404
898.822	412
899.239	397
899.634	397
900.029	402
900.424	403
900.841	397
901.236	409
901.632	406
902.027	407
902.445	401
902.841	404
903.237	381
903.633	406
904.05	386
904.447	404
904.843	394
905.24	405
905.636	403
906.033	397
906.451	396
906.848	395
907.246	394
907.643	396
908.04	401
908.438	400
908.835	397
909.254	401
909.652	401
910.05	398
910.448	398
910.846	400
911.244	399
911.643	398
912.041	385
912.44	389
912.839	388
913.237	405
913.636	394
914.035	401
914.434	392
914.834	407
915.233	402
915.633	396
916.032	402
916.432	389
916.832	399
917.232	381
917.632	383
918.032	394
918.432	404
918.833	403
919.233	403
919.634	396
920.035	396
920.436	401
920.837	397
921.238	397
921.639	402
922.019	405
922.42	393
922.822	406
923.224	402
923.625	392
924.027	402
924.429	395
924.81	387
925.212	404
925.615	393
926.017	390
926.42	397
926.801	397
927.204	396
927.607	388
928.01	399
928.413	389
928.795	395
929.199	388
929.602	383
930.006	385
930.388	392
930.792	386
931.196	408
931.579	398
931.983	383
932.388	397
932.771	397
933.176	392
933.58	387
933.964	402
934.369	399
934.774	390
935.158	389
935.563	394
935.947	401
936.353	398
936.759	392
937.143	399
937.549	392
937.934	392
938.34	386
938.746	402
939.131	398
939.538	398
939.923	397
940.33	392
940.716	398
941.123	402
941.508	398
941.916	393
942.302	399
942.709	395
943.096	391
943.503	398
943.89	391
944.298	404
944.685	399
945.072	414
945.48	381
945.867	393
946.276	402
946.663	398
947.051	392
947.46	396
947.848	393
948.257	401
948.645	403
949.033	397
949.443	395
949.831	398
950.22	401
950.63	408
951.018	396
951.407	412
951.796	389
952.207	402
952.596	393
952.985	404
953.375	405
953.786	392
954.176	398
954.566	406
954.956	401
955.367	393
955.758	399
956.148	403
956.539	392
956.929	399
957.341	385
957.732	394
958.123	397
958.515	390
958.906	395
959.297	398
959.689	388
960.102	399
960.494	399
960.886	398
961.278	398
961.67	397
962.062	407
962.455	398
962.847	406
963.24	402
963.633	395
964.026	391
964.419	406
964.812	391
965.206	401
965.599	404
965.993	398
966.386	406
966.78	407
967.174	405
967.569	397
967.963	388
968.357	403
968.752	398
969.146	399
969.541	399
969.936	390
970.331	398
970.705	383
971.1	394
971.496	386
971.892	406
972.287	404
972.683	394
973.079	406
973.454	394
973.85	398
974.247	390
974.643	393
975.04	398
975.415	406
975.812	395
976.209	408
976.607	380
976.982	403
977.38	399
977.778	398
978.175	395
978.552	396
978.95	395
979.348	402
979.725	399
980.123	388
980.522	392
980.899	400
981.298	393
981.697	388
982.075	381
982.474	398
982.852	390
983.251	386
983.651	395
984.029	384
984.429	396
984.808	388
985.208	399
985.609	406
985.987	404
986.388	398
986.768	399
987.168	400
987.548	389
987.949	389
988.329	389
988.731	406
989.111	398
989.491	399
989.893	404
990.273	387
990.676	398
991.057	397
991.459	406
991.84	404
992.221	390
992.624	405
993.006	398
993.388	404
993.791	385
994.173	399
994.576	399
994.959	399
995.341	401
995.724	386
996.128	396
996.511	394
996.894	397
997.298	401
997.681	389
998.065	389
998.448	393
998.854	395
999.237	403
999.621	403
1000.01	402
1000.39	390
1000.8	398
1001.18	396
1001.56	404
1001.95	410
1002.33	407
1002.72	399
1003.13	399
1003.51	392
1003.9	398
1004.28	404
1004.67	395
1005.06	399
1005.44	411
1005.83	404
1006.21	403
1006.6	394
1006.99	399
1007.37	404
1007.76	397
1060.12	385
1060.51	385
1060.89	399
1061.28	391
1061.67	391
1062.06	403
1062.45	408
1062.83	390
1063.22	403
1063.61	391
1064	407
1064.39	402
1064.78	401
1065.14	398
1065.53	400
1065.92	394
1066.31	399
1066.7	393
1067.09	392
1067.46	396
1067.85	382
1068.24	394
1068.63	392
1069.02	389
1069.39	389
1069.78	383
1070.17	387
1070.57	387
1070.93	389
1071.33	384
1071.72	380
1072.11	390
1072.48	391
1072.87	387
1073.26	392
1073.64	385
1074.03	392
1074.4	393
1074.79	390
1075.19	407
1075.56	390
1075.95	395
1076.34	401
1076.72	388
1077.11	398
1077.48	403
1077.88	396
1078.25	389
1078.64	392
1079.02	404
1079.41	399
1079.78	392
1080.18	388
1080.55	405
1080.95	410
1081.32	396
1081.72	394
1082.09	386
1082.49	399
1082.86	396
1083.24	387
1083.63	402
1084.01	402
1084.38	389
1084.78	405
1085.16	398
1085.55	393
1085.93	385
1086.31	397
1086.7	397
1087.08	402
1087.46	398
1087.83	388
1088.23	392
1088.61	410
1088.99	411
1089.36	388
1089.76	397
1090.14	388
1090.52	396
1090.9	393
1091.27	402
1091.67	408
1092.05	391
1092.43	388
1092.81	399
1093.19	398
1093.57	402
1093.95	410
1094.35	399
1094.73	394
1095.11	397
1095.49	397
1095.87	387
1096.25	399
1096.63	405
1097.01	396
1097.39	398
1097.77	398
1098.15	390
1098.53	396
1098.91	392
1099.29	397
1099.68	379
1100.06	387
1100.44	391
1100.82	398
1101.18	395
1101.56	397
1101.95	396
1102.33	396
1102.71	405
1103.1	404
1103.48	396
1103.86	376
1104.22	399
1104.61	398
1104.99	396
1105.38	382
1105.76	410
1106.12	401
1106.51	399
1106.89	387
1107.26	402
1107.64	390
1108.03	392
1108.41	398
1108.78	407
1109.16	396
1109.55	389
1109.91	394
1110.3	394
1110.69	388
1111.05	395
1111.44	401
1111.8	393
1112.19	397
1112.58	390
1112.94	387
1113.33	384
1113.7	388
1114.09	388
1114.45	393
1114.84	389
1115.21	387
1115.6	398
1115.96	406
1116.35	395
1116.72	403
1117.11	405
1117.48	392
1117.85	399
1118.24	398
1118.6	402
1118.99	390
1119.36	406
1119.73	390
1120.12	391
1120.49	398
1120.86	397
1121.25	399
1121.62	395
1121.99	395
1122.38	393
1122.76	407
1123.13	395
1123.5	397
1123.89	397
1124.26	395
1124.63	395
1125	400
1125.4	390
1125.77	381
1126.14	389
1126.51	393
1126.88	403
1127.26	390
1127.63	405
1128.02	395
1128.4	394
1128.77	399
1129.14	391
1129.52	400
1129.89	390
1130.26	388
1130.64	397
1131.01	404
